employee_id,age,gender,marital_status
107072,44,Male,Married
129295,24,Female,Unmarried
106591,47,Male,Married
117873,52,Male,Married
102654,45,Male,Married
116199,22,Female,Unmarried
112539,22,Male,Unmarried
109874,54,Male,Married
115169,52,Male,Married
108901,47,Male,Married
113497,52,Male,Married
108516,48,Male,Married
106279,27,Male,Unmarried
100192,33,Male,Married
113379,32,Male,Married
112509,29,Male,Unmarried
103048,28,Male,Unmarried
115436,33,Male,Married
107571,38,Male,Married
106554,47,Male,Married
110297,43,Male,Married
104155,25,Female,Unmarried
103045,43,Female,Married
112482,32,Male,Married
113136,49,Female,Married
119483,32,Male,Married
113592,23,Male,Unmarried
104665,31,Female,Married
104411,24,Male,Unmarried
121911,22,Female,Unmarried
101570,24,Male,Unmarried
105567,50,Female,Married
100435,26,Male,Unmarried
104050,29,Male,Unmarried
108215,25,Male,Unmarried
101901,30,Male,Married
119780,25,Male,Unmarried
115362,40,Male,Married
103105,54,Male,Married
100481,55,Male,Married
123241,40,Female,Married
116620,28,Male,Unmarried
109845,23,Female,Unmarried
108036,28,Male,Unmarried
100343,22,Female,Unmarried
119261,31,Female,Married
109124,23,Female,Unmarried
111524,49,Male,Married
119965,23,Female,Unmarried
105648,28,Male,Unmarried
103350,34,Male,Married
109676,25,Female,Unmarried
108974,34,Male,Married
107990,52,Male,Married
105439,29,Male,Unmarried
119630,54,Female,Married
113306,22,Female,Unmarried
116398,48,Male,Married
102161,37,Male,Married
103310,27,Male,Unmarried
126479,23,Female,Unmarried
108543,24,Female,Unmarried
108118,24,Male,Unmarried
126493,22,Female,Unmarried
101103,40,Male,Married
117774,54,Female,Married
102765,38,Female,Married
107389,23,Male,Unmarried
110467,42,Female,Married
109620,25,Female,Unmarried
108887,52,Male,Married
105624,24,Male,Unmarried
104610,50,Female,Married
124271,25,Female,Unmarried
117333,50,Male,Married
104909,29,Male,Unmarried
136705,45,Female,Married
107393,28,Male,Unmarried
105088,38,Male,Married
108476,26,Male,Unmarried
107559,26,Male,Unmarried
119607,25,Female,Unmarried
109060,25,Female,Unmarried
119963,34,Male,Married
114925,33,Male,Married
109852,46,Male,Married
102747,27,Male,Unmarried
105279,30,Male,Married
111066,43,Male,Married
110824,24,Male,Unmarried
115834,29,Male,Unmarried
124226,22,Female,Unmarried
116354,27,Male,Unmarried
129013,24,Female,Unmarried
117552,25,Female,Unmarried
111347,26,Male,Unmarried
110241,53,Male,Married
121900,24,Female,Unmarried
126377,52,Female,Married
105024,25,Male,Unmarried
109539,38,Male,Married
117761,24,Male,Unmarried
110005,44,Female,Married
101013,33,Male,Married
112351,40,Male,Married
107410,26,Female,Married
115627,26,Male,Unmarried
108647,23,Male,Unmarried
104313,29,Male,Unmarried
118706,24,Male,Unmarried
129025,25,Female,Unmarried
116791,52,Male,Married
108840,24,Male,Unmarried
102989,41,Male,Married
105442,44,Male,Married
115195,28,Male,Unmarried
112967,22,Male,Unmarried
110885,24,Male,Unmarried
119213,28,Male,Unmarried
124425,48,Female,Married
119602,24,Female,Unmarried
113317,53,Male,Married
109958,22,Female,Unmarried
117754,25,Male,Unmarried
106859,22,Male,Unmarried
115905,25,Female,Unmarried
116108,51,Male,Married
111537,31,Male,Married
103485,47,Male,Married
115510,46,Male,Married
117355,25,Female,Unmarried
101552,41,Female,Married
114352,39,Male,Married
105184,29,Male,Unmarried
100588,23,Male,Unmarried
106132,31,Male,Married
110013,28,Male,Unmarried
111446,25,Male,Unmarried
116933,24,Female,Unmarried
117296,22,Female,Unmarried
108125,24,Female,Unmarried
107710,22,Male,Unmarried
109497,50,Female,Married
109375,27,Male,Unmarried
112876,36,Male,Married
119435,25,Male,Unmarried
100905,30,Male,Married
102318,35,Male,Married
116684,27,Male,Unmarried
114366,43,Male,Married
108444,36,Male,Married
109272,23,Male,Unmarried
112845,52,Male,Married
117597,30,Female,Married
113399,36,Female,Married
101569,27,Male,Unmarried
121144,22,Female,Unmarried
105013,35,Male,Married
114851,42,Male,Married
104497,47,Male,Married
102147,24,Male,Unmarried
119491,41,Male,Married
100814,49,Male,Married
111839,24,Female,Unmarried
106721,26,Male,Unmarried
112220,32,Female,Married
114426,41,Female,Married
102594,40,Female,Married
103626,44,Male,Married
107256,24,Female,Unmarried
102789,24,Male,Unmarried
103827,25,Male,Unmarried
111031,28,Male,Unmarried
117914,27,Male,Unmarried
100251,37,Male,Married
116273,25,Female,Unmarried
115454,26,Male,Unmarried
114599,35,Female,Married
111835,29,Male,Unmarried
103284,40,Male,Married
129367,25,Female,Unmarried
119192,24,Male,Unmarried
112462,40,Male,Married
126341,24,Female,Unmarried
111649,29,Male,Unmarried
100340,48,Male,Married
128874,24,Female,Unmarried
101877,28,Male,Unmarried
117383,25,Male,Unmarried
108416,38,Male,Married
108179,42,Female,Married
104576,24,Male,Unmarried
119090,39,Female,Married
111825,29,Female,Married
117611,24,Male,Unmarried
112508,53,Male,Married
123571,23,Female,Unmarried
108829,52,Male,Married
103261,26,Male,Unmarried
110536,28,Male,Unmarried
101154,24,Female,Unmarried
129529,23,Female,Unmarried
107653,25,Female,Unmarried
108224,25,Male,Unmarried
102721,52,Female,Married
109776,23,Male,Unmarried
120058,23,Female,Unmarried
100669,24,Male,Unmarried
100571,33,Female,Married
100209,27,Male,Unmarried
114160,51,Male,Married
115054,54,Male,Married
111263,24,Male,Unmarried
120801,24,Female,Unmarried
110214,33,Male,Married
116299,27,Female,Married
103086,52,Male,Married
106152,47,Female,Married
127064,25,Female,Unmarried
112123,41,Female,Married
107488,24,Male,Unmarried
114117,22,Male,Unmarried
105352,23,Female,Unmarried
103391,24,Male,Unmarried
115677,25,Male,Unmarried
109413,31,Male,Married
119484,27,Male,Unmarried
116947,22,Female,Unmarried
102261,25,Male,Unmarried
103992,22,Female,Unmarried
118920,22,Female,Unmarried
120338,25,Female,Unmarried
103598,27,Male,Unmarried
116492,24,Male,Unmarried
135257,27,Male,Unmarried
111521,30,Male,Married
115777,22,Male,Unmarried
107351,22,Female,Unmarried
100985,51,Male,Married
110329,23,Male,Unmarried
112479,23,Male,Unmarried
110717,48,Female,Married
109959,34,Male,Married
106214,26,Male,Unmarried
111522,22,Male,Unmarried
128882,50,Female,Married
118516,25,Male,Unmarried
102009,44,Male,Married
102392,30,Male,Married
118812,24,Female,Unmarried
110501,43,Female,Married
114790,47,Female,Married
112534,55,Male,Married
118142,22,Female,Unmarried
101352,39,Female,Married
105122,28,Male,Unmarried
122124,24,Female,Unmarried
106179,22,Male,Unmarried
110022,32,Male,Married
103253,46,Male,Married
108312,22,Male,Unmarried
109404,24,Female,Unmarried
110364,22,Female,Unmarried
105887,29,Male,Unmarried
107929,22,Female,Unmarried
136211,24,Male,Unmarried
118787,22,Male,Unmarried
111920,23,Male,Unmarried
100184,48,Female,Married
110361,22,Male,Unmarried
110841,25,Male,Unmarried
106653,24,Male,Unmarried
106292,44,Male,Married
117061,54,Female,Married
116794,36,Male,Married
120851,22,Female,Unmarried
103240,47,Male,Married
119386,22,Female,Unmarried
104436,22,Male,Unmarried
138611,38,Male,Married
114638,28,Male,Unmarried
108720,23,Female,Unmarried
117405,23,Female,Unmarried
112182,37,Male,Married
115143,50,Male,Married
106841,35,Male,Married
118462,28,Male,Unmarried
108550,22,Male,Unmarried
105143,54,Male,Married
128313,24,Female,Unmarried
112179,38,Male,Married
118376,33,Male,Married
105955,33,Male,Married
111813,23,Female,Unmarried
102334,24,Male,Unmarried
105726,24,Female,Unmarried
118254,54,Male,Married
103297,27,Male,Unmarried
126534,24,Female,Unmarried
103940,46,Female,Married
101367,25,Female,Unmarried
111291,24,Female,Unmarried
103192,41,Male,Married
110580,42,Male,Married
102235,25,Male,Unmarried
118128,28,Male,Unmarried
105461,26,Male,Unmarried
105900,24,Female,Unmarried
108714,37,Female,Married
119065,49,Male,Married
102219,25,Male,Unmarried
112021,44,Female,Married
118329,57,Male,Married
116608,26,Male,Unmarried
108629,27,Male,Unmarried
113881,25,Female,Unmarried
115863,36,Female,Married
110179,25,Male,Unmarried
119718,36,Male,Married
126406,25,Female,Unmarried
115181,24,Male,Unmarried
118824,24,Female,Unmarried
104517,52,Female,Married
123722,23,Female,Unmarried
108150,43,Male,Married
108738,32,Female,Married
110783,53,Male,Married
117239,25,Male,Unmarried
109514,23,Male,Unmarried
105953,29,Male,Unmarried
119053,26,Female,Married
111784,22,Male,Unmarried
114678,27,Male,Unmarried
116897,22,Female,Unmarried
110620,27,Female,Married
101123,37,Male,Married
125354,22,Female,Unmarried
113941,22,Male,Unmarried
103789,38,Male,Married
103376,43,Male,Married
111967,36,Male,Married
111423,25,Female,Unmarried
118829,22,Female,Unmarried
112674,23,Male,Unmarried
116048,23,Female,Unmarried
115052,25,Female,Unmarried
103334,26,Male,Unmarried
114957,24,Female,Unmarried
105793,24,Female,Unmarried
139911,36,Female,Married
108190,23,Female,Unmarried
124571,24,Female,Unmarried
109312,23,Male,Unmarried
103926,22,Male,Unmarried
118261,23,Male,Unmarried
108689,27,Male,Unmarried
101968,23,Female,Unmarried
115107,25,Male,Unmarried
136224,22,Female,Unmarried
115330,48,Male,Married
112458,33,Male,Married
107311,26,Male,Unmarried
105217,24,Female,Unmarried
119581,27,Male,Unmarried
117360,24,Female,Unmarried
109283,36,Male,Married
105051,34,Male,Married
105673,42,Female,Married
110157,24,Female,Unmarried
100817,27,Male,Unmarried
102205,46,Male,Married
114068,23,Female,Unmarried
117417,36,Male,Married
109782,42,Male,Married
102373,25,Male,Unmarried
110465,42,Male,Married
111599,51,Male,Married
104236,25,Male,Unmarried
116315,22,Female,Unmarried
103214,38,Male,Married
129745,22,Female,Unmarried
118591,55,Male,Married
143740,34,Female,Married
101287,22,Male,Unmarried
107845,29,Male,Unmarried
119119,41,Male,Married
103845,22,Male,Unmarried
102225,53,Male,Married
115956,26,Male,Unmarried
109101,33,Male,Married
116251,22,Female,Unmarried
107112,55,Male,Married
103631,30,Male,Married
117450,44,Male,Married
117395,25,Male,Unmarried
146288,48,Female,Married
115116,34,Male,Married
114640,26,Male,Unmarried
112667,53,Male,Married
100505,29,Male,Unmarried
118877,24,Female,Unmarried
147757,41,Male,Married
117852,27,Female,Married
112662,24,Female,Unmarried
121717,38,Female,Married
130216,35,Male,Married
127600,22,Female,Unmarried
102154,37,Male,Married
111981,43,Female,Married
117244,26,Male,Unmarried
107521,48,Male,Married
101956,25,Female,Unmarried
116163,27,Male,Unmarried
115221,33,Male,Married
117877,30,Male,Married
107121,31,Male,Married
125108,25,Female,Unmarried
113152,37,Male,Married
111786,22,Female,Unmarried
108571,52,Male,Married
117693,51,Male,Married
118243,41,Male,Married
110061,25,Female,Unmarried
101527,22,Male,Unmarried
124251,24,Female,Unmarried
104674,35,Male,Married
113373,26,Male,Unmarried
119997,39,Male,Married
110127,27,Male,Unmarried
105621,22,Female,Unmarried
109584,26,Female,Married
105916,52,Female,Married
115832,24,Male,Unmarried
117980,27,Male,Unmarried
113593,23,Male,Unmarried
109450,23,Female,Unmarried
108291,36,Female,Married
128504,25,Female,Unmarried
111637,50,Male,Married
119174,23,Female,Unmarried
108736,29,Female,Married
102621,39,Male,Married
147875,28,Female,Unmarried
101581,45,Male,Married
113087,51,Male,Married
103596,54,Female,Married
127340,54,Female,Married
119992,44,Male,Married
104211,30,Female,Married
107259,24,Male,Unmarried
111125,29,Male,Unmarried
100751,22,Female,Unmarried
106405,39,Male,Married
107263,25,Female,Unmarried
107702,46,Male,Married
104817,22,Male,Unmarried
110832,25,Male,Unmarried
100506,22,Female,Unmarried
109904,25,Male,Unmarried
112242,27,Male,Unmarried
109114,50,Male,Married
148550,34,Female,Married
110607,23,Female,Unmarried
121181,22,Female,Unmarried
112195,22,Female,Unmarried
126561,22,Female,Unmarried
107161,41,Female,Married
108425,42,Male,Married
113487,47,Male,Married
128194,22,Female,Unmarried
107211,51,Male,Married
115342,37,Male,Married
107536,29,Male,Unmarried
115858,35,Male,Married
117035,25,Female,Unmarried
104695,25,Male,Unmarried
103843,32,Male,Married
101914,48,Male,Married
100924,41,Male,Married
105093,31,Male,Married
101398,44,Male,Married
102303,25,Male,Unmarried
100517,26,Male,Unmarried
107765,26,Male,Unmarried
116867,36,Male,Married
110256,30,Male,Married
103007,28,Male,Unmarried
105067,29,Male,Unmarried
118381,24,Female,Unmarried
109850,35,Male,Married
104052,23,Female,Unmarried
113364,25,Male,Unmarried
107811,31,Male,Married
115840,51,Female,Married
111286,22,Female,Unmarried
118797,28,Male,Unmarried
103507,32,Male,Married
113996,24,Male,Unmarried
115396,23,Male,Unmarried
100221,47,Male,Married
113872,25,Male,Unmarried
113308,22,Female,Unmarried
117505,53,Male,Married
108783,36,Male,Married
115089,50,Male,Married
102807,50,Male,Married
116070,29,Male,Unmarried
119020,54,Male,Married
105592,25,Female,Unmarried
110642,27,Male,Unmarried
111817,22,Male,Unmarried
111542,29,Male,Unmarried
118423,36,Male,Married
125473,32,Female,Married
115486,26,Male,Unmarried
112695,24,Male,Unmarried
115470,31,Male,Married
114216,31,Female,Married
115961,22,Male,Unmarried
115722,57,Male,Married
101022,27,Male,Unmarried
113965,42,Male,Married
118253,25,Male,Unmarried
114618,23,Male,Unmarried
116793,25,Female,Unmarried
115093,38,Male,Married
110706,29,Male,Unmarried
116423,51,Male,Married
114188,46,Male,Married
111743,33,Female,Married
112577,54,Male,Married
110017,22,Male,Unmarried
102475,27,Female,Married
100202,23,Female,Unmarried
107825,26,Female,Married
118402,32,Female,Married
118347,50,Male,Married
120461,47,Female,Married
103430,25,Female,Unmarried
120909,49,Female,Married
100455,27,Male,Unmarried
122628,25,Female,Unmarried
103708,43,Male,Married
100344,23,Male,Unmarried
107888,25,Male,Unmarried
139857,37,Female,Married
117539,24,Male,Unmarried
105283,29,Male,Unmarried
107422,23,Female,Unmarried
108487,27,Male,Unmarried
105396,23,Male,Unmarried
103664,28,Male,Unmarried
101212,41,Male,Married
106371,22,Male,Unmarried
124735,25,Female,Unmarried
106110,22,Male,Unmarried
118871,44,Female,Married
110837,22,Female,Unmarried
114685,46,Female,Married
100327,23,Female,Unmarried
102016,27,Male,Unmarried
114593,22,Male,Unmarried
101864,24,Male,Unmarried
114717,27,Male,Unmarried
105047,28,Male,Unmarried
115229,29,Male,Unmarried
100848,48,Male,Married
106986,25,Male,Unmarried
109808,32,Male,Married
109596,28,Male,Unmarried
145339,46,Male,Married
144507,39,Female,Married
102074,22,Male,Unmarried
111102,37,Male,Married
111718,22,Female,Unmarried
102924,46,Male,Married
102112,47,Female,Married
113140,43,Male,Married
114072,33,Male,Married
102443,26,Male,Unmarried
119210,34,Female,Married
100849,27,Male,Unmarried
114044,24,Male,Unmarried
115663,45,Male,Married
117354,23,Male,Unmarried
114580,52,Female,Married
100869,25,Male,Unmarried
105523,41,Male,Married
117264,48,Male,Married
110479,47,Male,Married
112838,41,Male,Married
121283,26,Female,Married
105604,47,Male,Married
119195,26,Male,Unmarried
107053,42,Male,Married
119493,47,Male,Married
111969,33,Male,Married
147925,40,Male,Married
104977,27,Male,Unmarried
117921,27,Male,Unmarried
105920,40,Male,Married
103094,23,Male,Unmarried
118450,23,Female,Unmarried
119818,55,Male,Married
108742,27,Male,Unmarried
103560,36,Female,Married
109609,27,Male,Unmarried
105343,22,Male,Unmarried
104333,33,Male,Married
114364,30,Female,Married
106329,22,Male,Unmarried
117357,33,Male,Married
117913,42,Male,Married
108085,40,Female,Married
106935,45,Male,Married
117876,47,Female,Married
102895,26,Male,Unmarried
101932,27,Male,Unmarried
119711,43,Male,Married
109105,29,Male,Unmarried
119996,24,Male,Unmarried
115673,23,Female,Unmarried
114347,42,Female,Married
109640,23,Male,Unmarried
141112,35,Male,Married
114547,25,Female,Unmarried
104763,23,Female,Unmarried
101572,35,Male,Married
106529,22,Male,Unmarried
118054,29,Male,Unmarried
115678,29,Female,Married
107826,22,Male,Unmarried
114527,26,Male,Unmarried
116198,24,Male,Unmarried
108831,38,Male,Married
108527,40,Male,Married
110777,24,Male,Unmarried
105027,32,Male,Married
110152,30,Male,Married
105226,27,Male,Unmarried
106308,32,Female,Married
115516,25,Female,Unmarried
116578,27,Male,Unmarried
112776,24,Female,Unmarried
123956,52,Female,Married
108623,25,Female,Unmarried
105232,35,Female,Married
105949,29,Male,Unmarried
112657,25,Male,Unmarried
110658,25,Female,Unmarried
118446,23,Female,Unmarried
110890,28,Male,Unmarried
129952,25,Female,Unmarried
109110,31,Female,Married
118821,32,Male,Married
111574,32,Female,Married
119303,53,Female,Married
115817,31,Male,Married
110834,43,Male,Married
141290,33,Female,Married
116585,22,Male,Unmarried
119634,38,Female,Married
102007,23,Female,Unmarried
112973,37,Male,Married
102964,47,Male,Married
116778,43,Female,Married
107028,54,Male,Married
114275,27,Male,Unmarried
102892,22,Female,Unmarried
136014,39,Male,Married
130251,30,Female,Married
104351,48,Male,Married
112432,27,Male,Unmarried
104291,48,Male,Married
113555,32,Female,Married
109341,57,Male,Married
100521,47,Male,Married
112219,40,Female,Married
102409,24,Female,Unmarried
114746,24,Male,Unmarried
119494,43,Male,Married
116548,33,Female,Married
116416,40,Male,Married
117094,36,Male,Married
132758,40,Female,Married
117131,22,Female,Unmarried
118745,36,Male,Married
104302,50,Male,Married
110154,26,Male,Unmarried
136351,47,Female,Married
119066,22,Female,Unmarried
100462,54,Male,Married
119856,26,Male,Unmarried
109047,25,Female,Unmarried
121923,23,Female,Unmarried
106340,34,Male,Married
112861,45,Male,Married
109310,30,Male,Married
105457,23,Male,Unmarried
119010,24,Male,Unmarried
107312,23,Female,Unmarried
119311,24,Female,Unmarried
121175,50,Female,Married
110744,40,Female,Married
122005,24,Female,Unmarried
109667,32,Male,Married
102586,35,Female,Married
119083,23,Female,Unmarried
115144,28,Male,Unmarried
108926,33,Male,Married
115236,23,Female,Unmarried
106492,34,Female,Married
143657,43,Female,Married
108726,22,Female,Unmarried
103663,22,Female,Unmarried
105190,27,Male,Unmarried
118427,46,Male,Married
110574,25,Female,Unmarried
105072,42,Female,Married
100487,33,Male,Married
119973,43,Male,Married
106922,36,Male,Married
108819,45,Male,Married
102285,41,Male,Married
126495,23,Female,Unmarried
104210,29,Male,Unmarried
118550,30,Male,Married
109287,22,Female,Unmarried
123276,24,Female,Unmarried
118092,23,Male,Unmarried
135925,35,Female,Married
112804,46,Male,Married
105087,27,Male,Unmarried
108984,41,Male,Married
110751,23,Male,Unmarried
105643,35,Female,Married
113839,23,Female,Unmarried
108477,42,Male,Married
116564,56,Male,Married
121237,23,Female,Unmarried
119609,23,Male,Unmarried
119218,29,Male,Unmarried
112486,25,Male,Unmarried
104076,24,Female,Unmarried
117857,43,Female,Married
102728,53,Male,Married
103678,54,Male,Married
109214,22,Female,Unmarried
102464,25,Male,Unmarried
109523,30,Male,Married
108144,45,Male,Married
115419,24,Female,Unmarried
101447,37,Male,Married
105670,28,Male,Unmarried
141718,33,Male,Married
106372,51,Female,Married
118917,29,Male,Unmarried
102850,48,Male,Married
103712,36,Female,Married
108895,45,Male,Married
125930,24,Female,Unmarried
102057,51,Female,Married
108708,27,Male,Unmarried
111899,25,Female,Unmarried
102376,23,Female,Unmarried
102069,23,Female,Unmarried
109369,33,Male,Married
115655,51,Male,Married
112798,24,Male,Unmarried
108255,41,Male,Married
102398,24,Male,Unmarried
116252,34,Male,Married
104429,42,Female,Married
106832,29,Male,Unmarried
106504,37,Male,Married
112499,40,Male,Married
117201,38,Female,Married
116207,22,Female,Unmarried
102932,27,Male,Unmarried
115758,31,Female,Married
114846,49,Male,Married
111395,27,Male,Unmarried
117066,27,Male,Unmarried
108769,49,Male,Married
103051,32,Male,Married
111258,26,Male,Unmarried
114758,23,Female,Unmarried
107474,42,Male,Married
113796,24,Male,Unmarried
102221,38,Male,Married
126907,25,Female,Unmarried
102946,42,Female,Married
107172,22,Female,Unmarried
103878,22,Female,Unmarried
113409,23,Male,Unmarried
108635,25,Male,Unmarried
100626,37,Female,Married
108949,23,Female,Unmarried
117554,24,Female,Unmarried
104482,24,Male,Unmarried
119694,22,Male,Unmarried
103765,22,Male,Unmarried
113001,23,Male,Unmarried
105749,25,Male,Unmarried
104338,24,Male,Unmarried
100592,38,Male,Married
104860,44,Female,Married
125346,51,Female,Married
114038,24,Male,Unmarried
117287,28,Male,Unmarried
117869,30,Male,Married
122098,22,Female,Unmarried
103335,22,Female,Unmarried
105881,27,Male,Unmarried
102328,34,Male,Married
113259,52,Male,Married
105117,49,Male,Married
121809,25,Female,Unmarried
112716,22,Female,Unmarried
100695,24,Male,Unmarried
117587,43,Male,Married
107064,22,Female,Unmarried
115991,44,Female,Married
119377,28,Male,Unmarried
109889,45,Female,Married
115372,29,Male,Unmarried
134817,33,Female,Married
112333,39,Male,Married
110802,24,Female,Unmarried
111460,40,Male,Married
106976,54,Male,Married
105410,47,Male,Married
117834,51,Male,Married
112530,42,Female,Married
119622,25,Female,Unmarried
109154,26,Male,Unmarried
118076,29,Male,Unmarried
113680,39,Male,Married
111327,23,Female,Unmarried
103961,23,Male,Unmarried
130305,22,Male,Unmarried
115313,47,Male,Married
118241,27,Male,Unmarried
108821,46,Female,Married
100199,34,Male,Married
117478,22,Male,Unmarried
110181,39,Male,Married
115021,28,Male,Unmarried
103745,41,Male,Married
114877,28,Male,Unmarried
116309,39,Male,Married
126238,36,Female,Married
111298,41,Male,Married
115907,41,Male,Married
115897,40,Male,Married
143971,48,Male,Married
112547,33,Female,Married
107294,27,Male,Unmarried
108508,23,Male,Unmarried
116344,29,Male,Unmarried
100867,28,Male,Unmarried
108116,45,Female,Married
102540,45,Male,Married
144202,28,Female,Unmarried
129985,23,Female,Unmarried
104110,22,Male,Unmarried
113584,25,Female,Unmarried
100648,29,Male,Unmarried
114281,23,Male,Unmarried
101471,38,Male,Married
118438,27,Male,Unmarried
107115,29,Male,Unmarried
118984,25,Male,Unmarried
107678,29,Male,Unmarried
117998,25,Female,Unmarried
115190,52,Male,Married
110145,23,Male,Unmarried
113606,25,Female,Unmarried
118929,42,Male,Married
110270,22,Female,Unmarried
103986,41,Male,Married
119319,23,Female,Unmarried
118109,47,Female,Married
106410,24,Male,Unmarried
106232,47,Female,Married
100131,32,Male,Married
107581,28,Male,Unmarried
116617,29,Male,Unmarried
101050,25,Female,Unmarried
104707,30,Male,Married
110815,39,Male,Married
104145,23,Female,Unmarried
100654,23,Male,Unmarried
102255,25,Male,Unmarried
112992,23,Male,Unmarried
108502,52,Female,Married
108838,50,Male,Married
100941,46,Male,Married
112295,30,Male,Married
110118,23,Female,Unmarried
136828,32,Female,Married
118951,23,Female,Unmarried
103278,24,Male,Unmarried
137060,44,Female,Married
114213,41,Male,Married
117258,26,Male,Unmarried
132628,23,Male,Unmarried
104318,26,Male,Unmarried
117722,28,Male,Unmarried
124070,22,Female,Unmarried
108455,24,Male,Unmarried
116725,28,Male,Unmarried
130201,34,Female,Married
118700,46,Male,Married
111273,26,Female,Married
105140,22,Female,Unmarried
116232,24,Male,Unmarried
104912,22,Male,Unmarried
117220,22,Female,Unmarried
119774,44,Male,Married
107014,29,Male,Unmarried
110074,47,Male,Married
108301,34,Male,Married
142945,33,Female,Married
117052,26,Male,Unmarried
118153,37,Male,Married
114357,36,Male,Married
117990,52,Male,Married
118291,49,Female,Married
100212,23,Female,Unmarried
100579,43,Male,Married
115080,23,Female,Unmarried
116324,26,Male,Unmarried
105209,41,Male,Married
116904,49,Male,Married
147535,49,Male,Married
101796,35,Male,Married
111676,32,Male,Married
115691,22,Female,Unmarried
114683,26,Male,Unmarried
145342,28,Female,Married
114817,24,Male,Unmarried
101876,37,Male,Married
116935,28,Male,Unmarried
129340,25,Female,Unmarried
111843,32,Male,Married
101030,49,Male,Married
114330,31,Male,Married
115371,25,Female,Unmarried
102805,47,Male,Married
129443,22,Female,Unmarried
104520,22,Female,Unmarried
108868,24,Female,Unmarried
117796,25,Female,Unmarried
115091,38,Male,Married
105242,45,Male,Married
100897,37,Male,Married
104827,26,Male,Unmarried
114184,42,Male,Married
108264,24,Male,Unmarried
128811,42,Female,Married
101556,33,Female,Married
114121,51,Male,Married
116572,24,Female,Unmarried
109487,26,Male,Unmarried
100885,23,Female,Unmarried
115705,24,Male,Unmarried
100624,24,Female,Unmarried
119145,29,Male,Unmarried
117468,25,Female,Unmarried
111086,25,Male,Unmarried
101940,49,Male,Married
116963,23,Female,Unmarried
103447,24,Male,Unmarried
102185,38,Male,Married
115344,24,Female,Unmarried
103690,50,Female,Married
115628,22,Female,Unmarried
110468,24,Male,Unmarried
112580,23,Female,Unmarried
118666,50,Male,Married
115910,34,Male,Married
118655,31,Male,Married
105342,29,Male,Unmarried
106339,47,Male,Married
100512,26,Male,Unmarried
104804,32,Male,Married
125133,49,Female,Married
112841,37,Male,Married
102849,24,Female,Unmarried
119839,28,Male,Unmarried
105025,51,Female,Married
104809,43,Female,Married
114380,52,Female,Married
119619,40,Female,Married
119931,38,Male,Married
113889,24,Male,Unmarried
102449,22,Female,Unmarried
110973,46,Male,Married
148170,29,Female,Unmarried
108608,27,Male,Unmarried
105601,46,Male,Married
111269,23,Male,Unmarried
109274,31,Male,Married
116825,49,Male,Married
100150,28,Male,Unmarried
109259,49,Male,Married
124461,53,Female,Married
118724,28,Male,Unmarried
106543,43,Male,Married
101911,36,Male,Married
118035,27,Male,Unmarried
101465,29,Male,Unmarried
116789,44,Female,Married
100657,27,Male,Unmarried
107257,25,Male,Unmarried
113025,24,Male,Unmarried
145549,25,Female,Unmarried
116992,45,Male,Married
106952,26,Male,Unmarried
101271,23,Female,Unmarried
118163,24,Female,Unmarried
119190,22,Male,Unmarried
108732,22,Male,Unmarried
102010,26,Male,Unmarried
119599,42,Male,Married
106981,53,Male,Married
105144,40,Male,Married
115574,34,Male,Married
117696,30,Female,Married
115712,51,Female,Married
108171,23,Female,Unmarried
100984,29,Male,Unmarried
101986,23,Male,Unmarried
112749,22,Female,Unmarried
117092,52,Male,Married
117547,25,Male,Unmarried
125981,25,Female,Unmarried
110829,25,Female,Unmarried
111161,25,Female,Unmarried
119653,45,Male,Married
117277,47,Female,Married
116668,54,Male,Married
110963,50,Female,Married
101172,25,Male,Unmarried
113757,23,Male,Unmarried
112304,33,Male,Married
109119,50,Male,Married
105038,25,Female,Unmarried
115160,22,Female,Unmarried
115613,37,Male,Married
110121,36,Male,Married
107183,45,Male,Married
111204,28,Male,Unmarried
115462,26,Female,Married
119816,28,Male,Unmarried
106699,41,Male,Married
117861,22,Female,Unmarried
115124,57,Male,Married
112645,33,Male,Married
124766,52,Female,Married
108883,23,Female,Unmarried
138095,29,Male,Unmarried
104135,47,Female,Married
109292,24,Male,Unmarried
116412,42,Female,Married
105886,47,Male,Married
108196,23,Female,Unmarried
113691,25,Male,Unmarried
111678,40,Female,Married
101727,24,Female,Unmarried
106422,24,Female,Unmarried
109286,25,Male,Unmarried
108690,35,Male,Married
114384,50,Male,Married
110196,23,Female,Unmarried
106182,53,Male,Married
104591,25,Male,Unmarried
107221,24,Female,Unmarried
102041,48,Female,Married
111471,54,Female,Married
110449,31,Male,Married
113401,51,Male,Married
114449,46,Male,Married
106488,22,Male,Unmarried
110199,42,Male,Married
119157,42,Male,Married
113955,47,Male,Married
115993,28,Male,Unmarried
115179,29,Female,Married
106171,28,Male,Unmarried
128215,22,Female,Unmarried
111822,27,Male,Unmarried
118640,24,Female,Unmarried
106472,22,Female,Unmarried
107593,42,Male,Married
104181,28,Male,Unmarried
109309,52,Male,Married
109573,35,Male,Married
127086,24,Female,Unmarried
103423,23,Female,Unmarried
117835,23,Male,Unmarried
101978,22,Male,Unmarried
108780,22,Female,Unmarried
109548,25,Male,Unmarried
109401,51,Male,Married
106485,29,Male,Unmarried
112929,23,Male,Unmarried
100342,24,Male,Unmarried
102122,35,Male,Married
